cliente_id,tempo_relacionamento_meses,frequencia_compra_mensal,ticket_medio,dias_desde_ultima_compra,num_categorias_compradas,desconto_medio_solicitado_pct,reclamacoes_ultimo_ano,canal_preferido,categoria_principal,total_gasto,churn
414,58,3.8,2624.47,105,1,5.0,0,WhatsApp,Linha A,54286.25,0
385,39,3.6,945.06,83,4,1.3,0,Telefone,Linha E,12676.16,0
1964,51,3.4,1412.13,143,2,11.9,0,App,Linha D,24146.91,1
975,3,0.9,1246.04,15,2,6.9,1,WhatsApp,Linha C,216.06,1
1347,20,1.7,1369.8,36,2,1.0,0,WhatsApp,Linha B,4183.24,0
885,78,0.4,1274.51,29,3,5.3,0,WhatsApp,Linha B,2929.11,1
452,23,6.6,289.41,157,3,5.4,0,App,Linha C,4168.01,1
1768,33,5.7,657.63,157,4,4.9,0,App,Linha D,10859.39,0
1259,30,0.2,811.05,149,4,2.6,1,WhatsApp,Linha C,505.29,1
657,92,3.3,1256.67,98,1,4.1,0,App,Linha C,31242.17,0
1582,12,3.5,602.62,147,2,4.6,0,App,Linha B,1575.93,0
1487,26,2.2,846.36,16,2,4.0,0,App,Linha D,4447.37,0
1449,25,2.3,1198.79,81,4,5.0,1,Telefone,Linha D,4986.48,0
1486,26,2.2,1320.13,155,5,7.2,0,App,Linha C,5183.3,1
1328,33,1.9,811.14,71,3,6.8,2,App,Linha D,4887.85,0
370,46,1.2,1485.92,139,4,1.6,0,Telefone,Linha D,6688.46,1
690,18,0.3,1679.03,183,5,13.2,1,App,Linha E,713.45,1
220,1,1.9,1847.09,234,1,4.8,0,WhatsApp,Linha E,223.64,1
1868,72,4.2,379.6,133,2,6.7,1,App,Linha B,8133.85,1
1321,95,1.2,1494.02,166,5,3.3,0,Telefone,Linha B,11465.16,0
22,60,0.2,467.36,147,2,0.7,0,App,Linha D,373.44,1
761,55,5.2,2354.26,143,1,11.5,0,WhatsApp,Linha D,66585.04,0
870,5,0.3,619.39,62,5,5.6,0,WhatsApp,Linha E,74.56,0
421,49,0.1,623.02,199,3,9.6,1,App,Linha D,191.42,0
1350,38,1.0,1541.46,155,3,3.5,2,Telefone,Linha D,4623.38,1
200,79,2.0,508.81,22,3,1.3,2,App,Linha E,6579.06,1
451,62,2.5,2195.59,64,4,1.4,0,WhatsApp,Linha D,35376.67,0
1162,62,2.6,204.51,168,2,5.3,0,App,Linha B,2775.21,0
1020,6,6.0,1352.4,104,2,12.5,0,App,Linha B,4505.15,0
1561,65,3.2,579.77,82,1,3.5,0,App,Linha A,11502.45,0
912,78,4.9,595.98,39,4,0.3,1,WhatsApp,Linha E,20028.59,0
697,54,2.8,440.12,210,1,10.2,0,App,Linha C,4883.33,0
1742,68,0.9,1601.73,209,5,2.8,0,Presencial,Linha B,9852.3,1
1671,93,0.9,880.15,176,2,2.8,1,Telefone,Linha A,4477.82,1
812,75,0.3,546.59,238,2,9.2,0,Telefone,Linha B,954.07,1
1653,38,0.9,1049.32,68,4,11.5,0,Telefone,Linha B,3305.38,1
1237,85,4.2,554.5,198,1,4.3,0,WhatsApp,Linha C,13122.74,0
1962,55,1.1,1018.12,42,5,3.9,0,Telefone,Linha C,6639.61,1
911,87,5.4,1178.48,65,2,4.6,0,App,Linha B,52628.41,0
1522,43,3.0,838.69,111,4,2.7,0,App,Linha A,7849.21,0
1050,75,5.0,1282.65,157,3,3.2,0,WhatsApp,Linha B,47712.34,0
506,24,1.9,641.2,25,5,6.0,0,App,Linha C,1734.67,0
1807,57,3.5,1447.7,194,4,7.2,1,Telefone,Linha A,29999.27,1
1256,83,3.1,489.0,113,2,2.2,0,WhatsApp,Linha E,10673.51,0
406,92,1.5,1194.94,19,2,1.2,0,Telefone,Linha E,16569.56,0
1754,90,3.7,453.16,75,1,9.3,1,WhatsApp,Linha A,10820.53,0
1593,11,3.3,1683.84,131,3,2.5,2,Telefone,Linha D,4684.66,1
318,17,2.4,473.91,231,2,10.1,0,WhatsApp,Linha A,1910.24,0
184,89,0.8,830.13,31,4,5.4,0,Telefone,Linha C,3613.89,0
1121,10,1.7,1483.08,113,3,4.3,0,App,Linha D,2282.33,0
1850,94,2.6,762.96,167,3,6.6,0,Presencial,Linha C,17148.71,0
1718,39,2.0,324.36,32,2,1.7,0,App,Linha D,2418.62,0
610,35,0.4,428.47,146,2,5.0,1,Telefone,Linha B,544.46,1
627,27,3.9,788.06,131,2,2.3,0,Telefone,Linha C,5527.84,1
486,90,2.7,2208.6,150,1,9.9,1,Presencial,Linha E,33546.63,1
279,69,3.7,1309.98,216,2,6.4,1,App,Linha E,30420.24,0
631,37,2.5,708.96,227,2,8.5,0,Presencial,Linha E,5201.87,1
21,64,1.2,1332.8,116,5,4.5,0,Telefone,Linha D,7663.33,0
171,42,3.7,2969.24,56,3,10.1,0,App,Linha D,45680.46,0
1426,55,1.0,694.95,220,5,5.5,0,Telefone,Linha D,3705.55,0
902,8,2.8,2325.8,193,1,6.2,0,WhatsApp,Linha B,5533.04,1
1040,38,1.8,2950.01,144,2,8.7,2,App,Linha B,15744.73,0
1591,46,0.7,2059.47,143,4,10.3,0,WhatsApp,Linha D,4390.4,1
177,28,0.8,501.88,197,1,2.1,0,WhatsApp,Linha B,954.8,1
328,54,2.2,466.25,14,4,2.9,0,Presencial,Linha E,5526.38,0
707,76,1.7,1349.4,15,3,4.6,0,App,Linha A,18345.05,0
1223,54,2.4,761.15,24,3,1.3,1,Telefone,Linha B,5911.02,0
471,26,2.2,437.03,64,5,6.7,2,App,Linha D,2091.75,0
1837,71,3.0,1223.83,209,5,3.7,0,Presencial,Linha B,16330.95,0
1719,66,2.1,1095.31,137,1,10.3,0,Telefone,Linha E,13405.41,1
267,23,5.5,1085.99,103,4,8.1,0,App,Linha D,9131.4,0
616,9,2.1,509.89,50,4,4.7,0,Telefone,Linha D,689.51,0
1757,14,1.5,961.78,132,1,4.4,0,App,Linha B,1971.91,1
1517,24,1.4,1256.76,215,3,1.5,0,App,Linha D,2996.16,0
131,23,2.7,2175.82,14,2,5.2,0,WhatsApp,Linha D,11611.67,0
866,61,1.5,748.85,10,5,12.0,1,Telefone,Linha C,4629.54,0
1928,8,1.0,1062.35,118,5,8.0,1,WhatsApp,Linha A,854.64,1
1363,81,3.0,1609.13,199,1,9.8,1,App,Linha C,35143.48,1
1846,20,0.2,1644.21,179,5,10.6,0,Presencial,Linha B,637.8,1
490,39,3.0,851.76,160,1,5.3,1,Presencial,Linha A,8310.87,0
1597,71,2.3,1217.52,109,1,3.4,0,App,Linha E,17323.47,1
607,14,2.3,511.87,202,4,5.4,0,Telefone,Linha C,1384.08,0
1218,91,0.8,640.17,47,4,7.2,0,WhatsApp,Linha D,2765.4,0
1165,60,1.0,448.63,142,1,2.7,0,App,Linha A,1663.61,1
417,22,2.3,2622.76,173,4,7.3,0,App,Linha A,9986.31,0
1685,92,3.2,971.26,152,4,1.4,0,Telefone,Linha B,21564.09,0
1501,7,2.0,1601.96,30,4,4.4,1,WhatsApp,Linha A,1911.72,0
1739,37,1.2,1882.69,42,1,3.7,0,App,Linha D,5218.97,0
153,77,1.3,605.91,163,3,5.1,0,Presencial,Linha D,6467.71,1
890,26,1.5,401.47,151,5,7.5,2,Telefone,Linha D,915.72,1
850,55,1.2,537.64,15,3,6.5,0,App,Linha A,3326.97,0
280,37,2.6,1029.75,60,2,7.7,1,App,Linha C,10680.83,0
1035,17,2.4,1612.78,190,1,4.1,0,Presencial,Linha A,4091.18,0
270,42,2.1,571.43,209,3,5.7,0,Telefone,Linha A,4119.34,0
97,53,2.6,1004.24,68,5,9.5,1,Telefone,Linha E,8244.73,0
211,3,4.5,665.91,74,3,10.6,0,Presencial,Linha C,668.39,0
1533,13,0.1,676.99,79,2,4.0,0,App,Linha A,80.9,0
1777,46,1.6,2414.59,76,2,7.1,0,Telefone,Linha A,13467.4,0
570,89,0.8,373.33,214,3,6.7,0,Telefone,Linha D,2629.75,1
1937,84,1.6,702.99,95,1,14.4,1,WhatsApp,Linha D,7601.6,0
1838,3,3.4,1206.9,172,3,3.6,0,WhatsApp,Linha B,1050.97,0
1800,21,2.2,1151.83,161,5,5.0,0,WhatsApp,Linha D,4508.79,1
872,92,3.7,668.68,146,1,8.8,1,Telefone,Linha E,18819.93,0
1573,48,3.3,1145.4,1,2,5.1,0,Telefone,Linha D,13743.76,0
1567,30,8.5,868.39,138,5,7.9,1,WhatsApp,Linha C,20404.6,0
533,95,2.7,505.06,102,3,12.7,0,Telefone,Linha E,12637.43,0
1934,62,2.2,542.4,90,5,5.7,0,WhatsApp,Linha E,4568.1,0
1357,81,6.6,1036.66,39,5,1.0,0,App,Linha A,49427.49,0
1100,67,1.2,433.63,56,4,7.6,0,Telefone,Linha B,3649.61,0
713,90,6.7,456.96,31,3,2.5,0,Telefone,Linha A,28683.02,0
78,63,1.4,1338.28,71,1,4.4,1,App,Linha E,10737.48,1
264,57,3.4,843.63,233,1,4.0,0,App,Linha E,16806.45,0
1994,4,4.2,413.45,160,4,8.7,0,WhatsApp,Linha A,643.72,1
150,15,3.0,496.64,64,3,7.9,0,WhatsApp,Linha E,2154.13,1
1998,24,0.8,1073.32,167,2,4.8,0,WhatsApp,Linha D,1564.26,1
1539,55,2.4,494.77,176,3,4.0,1,Presencial,Linha A,6483.84,0
1941,58,1.7,2257.28,127,3,10.3,0,App,Linha B,17128.16,0
470,76,1.3,846.19,61,3,5.2,0,Telefone,Linha C,5818.68,0
565,37,1.2,976.68,96,3,4.5,0,Telefone,Linha B,3393.5,1
1799,93,1.4,1493.89,54,5,8.9,0,WhatsApp,Linha D,12077.94,0
462,16,0.5,1412.11,84,1,6.2,2,App,Linha A,1031.88,0
1278,4,0.9,590.72,147,2,0.3,1,WhatsApp,Linha A,143.64,0
897,61,0.3,605.68,195,2,4.3,0,WhatsApp,Linha C,1081.16,1
1796,81,6.2,977.37,32,2,2.5,0,WhatsApp,Linha C,49168.8,0
1870,18,1.9,2669.83,196,1,7.7,0,Telefone,Linha C,9831.78,0
1394,31,0.9,602.46,150,3,6.8,1,Presencial,Linha E,1179.29,1
1346,12,8.1,349.63,79,1,4.5,0,WhatsApp,Linha E,2268.84,0
696,1,1.9,812.91,25,2,2.6,1,WhatsApp,Linha E,108.64,1
1176,29,1.3,819.97,183,4,11.6,0,App,Linha C,3172.53,1
1753,22,0.8,556.4,117,2,4.0,0,Presencial,Linha B,593.08,1
929,39,1.4,730.39,187,5,9.2,0,Presencial,Linha D,3466.38,0
1327,7,3.3,1020.34,39,4,11.2,0,Telefone,Linha E,1938.28,0
1215,82,2.3,957.16,129,1,3.5,0,Telefone,Linha D,16419.51,0
587,28,0.9,953.78,5,3,6.5,0,Telefone,Linha C,2328.75,0
1373,58,2.5,1646.16,190,1,6.5,0,WhatsApp,Linha D,16961.79,1
244,80,0.9,752.74,73,2,6.9,0,WhatsApp,Linha D,5488.83,0
1818,25,3.0,2568.85,165,4,9.2,0,App,Linha B,18496.64,0
1112,29,0.4,1832.68,223,5,1.8,0,Presencial,Linha C,1670.2,0
752,89,0.4,218.82,114,2,3.0,0,WhatsApp,Linha E,736.54,1
1680,6,1.9,214.26,39,5,7.0,0,WhatsApp,Linha E,223.52,0
1910,66,1.4,1566.27,15,5,15.7,0,Presencial,Linha E,12245.04,0
1803,59,0.5,613.34,23,1,12.8,1,WhatsApp,Linha E,1472.18,1
1443,17,0.8,980.31,113,2,5.1,0,Telefone,Linha B,972.27,0
1313,32,2.7,1416.32,38,2,3.5,1,WhatsApp,Linha E,9007.8,0
649,91,0.5,1200.7,68,2,4.5,0,Presencial,Linha C,4656.47,0
1191,1,1.1,1186.89,159,3,1.7,0,App,Linha B,140.8,1
596,52,0.6,961.07,79,5,10.1,0,Presencial,Linha B,2096.06,0
314,20,0.9,123.03,177,4,3.7,0,App,Linha E,132.94,0
934,44,9.2,567.2,120,3,9.1,1,App,Linha C,22595.58,0
156,52,0.8,658.0,167,5,13.0,1,Presencial,Linha A,2180.64,1
1381,42,0.5,1922.53,189,4,5.5,1,Telefone,Linha C,4313.4,1
1406,92,0.9,341.05,137,1,0.9,0,Presencial,Linha C,2965.66,1
1304,54,3.4,1364.5,67,1,7.4,1,App,Linha A,20328.98,1
1151,74,1.1,1098.22,45,5,11.4,1,Telefone,Linha E,5892.17,0
1000,44,1.6,1214.07,77,5,15.3,0,App,Linha B,5060.6,0
1732,71,2.0,1249.26,116,5,4.1,0,App,Linha E,14749.42,0
1802,80,0.3,796.41,167,1,10.0,0,Telefone,Linha C,1354.65,0
1047,60,1.9,1317.8,6,4,5.7,0,App,Linha B,12098.42,0
1641,25,1.3,799.63,33,4,1.0,1,WhatsApp,Linha E,1973.99,0
1690,13,0.2,1051.77,67,1,5.2,2,WhatsApp,Linha B,223.13,0
1307,92,2.0,158.63,137,1,3.2,2,App,Linha A,2145.16,1
1496,85,4.0,2076.16,179,1,2.3,0,Presencial,Linha E,52979.59,0
1763,52,2.1,1259.7,222,4,13.3,1,WhatsApp,Linha E,11827.76,0
1392,27,4.0,454.58,86,2,9.8,0,Presencial,Linha B,4453.64,0
26,58,5.3,347.37,219,2,1.9,0,Telefone,Linha A,7017.75,1
197,51,2.3,245.3,28,3,11.9,1,WhatsApp,Linha D,2752.7,1
1089,15,0.4,985.44,126,2,7.7,0,App,Linha B,640.39,0
16,2,4.2,951.05,137,5,3.5,0,WhatsApp,Linha C,701.29,0
1491,16,2.4,1591.41,150,5,8.9,1,Telefone,Linha A,5426.35,1
1322,55,1.0,1213.57,49,1,5.3,0,Presencial,Linha C,4172.24,0
884,49,3.5,1028.11,149,1,5.9,0,Presencial,Linha A,10706.36,1
622,13,1.1,1188.87,76,2,5.5,0,App,Linha E,1405.73,1
1361,87,2.2,1145.85,144,3,4.1,0,Telefone,Linha A,13032.96,0
1845,3,1.1,2529.17,224,1,13.4,0,Presencial,Linha D,539.94,0
1051,9,1.4,356.87,67,5,5.1,0,App,Linha D,461.94,0
1613,5,2.0,1144.71,73,1,3.7,1,WhatsApp,Linha E,1088.0,0
1068,85,1.5,249.35,44,3,12.7,1,WhatsApp,Linha C,1900.41,1
498,95,1.6,1187.48,108,1,2.7,0,Telefone,Linha B,14844.35,0
793,26,3.9,957.71,222,1,2.4,0,WhatsApp,Linha D,10058.17,0
965,4,2.6,559.88,145,5,2.5,1,WhatsApp,Linha E,532.88,1
516,35,5.9,63.86,223,2,5.5,1,App,Linha C,823.54,0
1956,19,2.1,1510.56,69,4,4.9,0,WhatsApp,Linha E,6101.31,0
1586,43,0.4,860.93,95,1,5.5,0,WhatsApp,Linha D,1126.74,0
1479,72,2.1,745.33,90,5,4.2,0,Telefone,Linha A,7821.73,0
1412,65,5.8,1205.98,2,4,7.6,0,Telefone,Linha D,40111.98,0
1096,39,1.1,1375.18,134,4,2.2,0,Telefone,Linha C,3983.74,0
543,74,5.3,958.33,14,3,6.8,0,Presencial,Linha C,40600.17,0
457,1,1.6,1461.68,153,1,9.9,0,Presencial,Linha C,199.81,1
634,8,3.1,2649.75,132,3,6.3,0,App,Linha D,5425.18,0
432,68,1.5,2323.14,133,4,1.7,0,WhatsApp,Linha D,16299.74,1
628,66,1.9,2080.36,83,5,2.0,1,App,Linha D,19558.32,0
1678,77,3.0,731.03,133,2,3.9,0,App,Linha A,16616.17,0
729,92,0.6,882.94,55,5,4.3,0,WhatsApp,Linha A,4335.43,0
1289,87,0.8,647.14,29,4,6.3,0,WhatsApp,Linha C,3939.53,0
210,2,1.2,932.8,123,2,12.6,0,App,Linha C,227.52,0
317,67,1.6,634.43,175,5,6.0,0,Telefone,Linha E,5188.09,0
1921,9,1.8,1804.56,158,5,0.6,0,Presencial,Linha C,3009.42,1
514,12,2.5,1630.78,96,3,12.3,0,Telefone,Linha A,4570.19,1
1338,1,2.9,1221.22,115,4,7.8,0,Telefone,Linha E,283.96,1
1559,84,2.8,1921.54,12,1,3.5,0,App,Linha B,44426.47,0
830,81,4.3,908.33,4,4,2.0,0,WhatsApp,Linha C,28975.76,0
320,48,5.2,1842.46,233,1,15.0,2,App,Linha D,37431.79,1
1032,65,1.7,891.91,110,1,2.9,0,Telefone,Linha C,9165.66,0
1418,21,2.2,1293.71,104,2,9.9,0,Telefone,Linha D,5595.39,0
142,3,2.3,448.01,107,4,9.9,0,WhatsApp,Linha A,182.47,1
1111,36,2.5,1511.03,218,3,2.5,0,Telefone,Linha A,12738.68,0
1889,76,0.3,1005.92,84,4,8.5,0,Telefone,Linha D,1440.83,1
1503,48,2.1,123.51,53,4,2.4,0,Telefone,Linha C,1282.19,0
1528,15,0.5,1549.37,132,3,2.4,0,App,Linha B,1052.87,0
754,59,1.8,1203.23,177,2,8.6,0,WhatsApp,Linha A,9993.95,1
1002,70,3.2,1181.84,191,1,7.8,0,App,Linha D,19894.43,1
1240,81,4.6,1577.02,217,1,9.7,0,WhatsApp,Linha B,48270.85,0
581,12,4.0,346.91,189,1,7.3,0,App,Linha A,1325.39,0
563,23,2.2,1058.2,104,3,9.3,1,App,Linha C,4967.75,1
399,65,1.1,2746.2,193,3,4.7,1,Telefone,Linha D,11491.0,1
1950,12,0.7,2771.89,53,3,2.6,1,Telefone,Linha C,2472.94,0
669,63,1.5,852.64,57,1,3.1,1,WhatsApp,Linha D,7694.53,0
1515,14,2.1,816.81,200,3,2.2,0,WhatsApp,Linha C,1616.65,0
253,19,4.5,1439.55,7,3,6.0,0,Telefone,Linha D,10316.41,0
908,14,4.4,464.76,147,3,7.5,0,WhatsApp,Linha D,2826.58,1
469,67,4.7,668.82,73,4,2.4,0,App,Linha D,16801.42,0
915,26,3.2,1833.01,26,2,16.1,0,WhatsApp,Linha E,13196.63,0
358,63,2.2,601.9,133,2,9.3,1,App,Linha D,9019.53,1
1279,1,0.8,1137.68,102,2,7.6,1,WhatsApp,Linha E,73.27,0
1301,87,2.0,1122.31,128,4,9.1,0,WhatsApp,Linha D,13242.35,1
1203,52,4.5,1039.85,158,5,5.1,1,WhatsApp,Linha B,17962.57,0
1306,51,1.5,2034.37,133,2,0.8,0,Telefone,Linha B,12305.62,0
1415,36,2.7,1089.54,32,4,1.6,1,WhatsApp,Linha D,8602.27,1
509,92,1.9,1621.56,22,2,2.2,0,App,Linha E,28995.31,0
750,26,0.4,812.42,203,2,3.5,0,WhatsApp,Linha D,776.26,0
1608,90,0.4,613.0,143,1,7.8,0,App,Linha E,1926.04,0
130,48,2.0,1982.56,47,2,1.3,0,Telefone,Linha B,19171.59,0
145,90,5.1,1125.35,185,2,7.3,0,WhatsApp,Linha A,34671.89,0
961,22,1.3,414.56,168,1,4.1,0,Telefone,Linha B,924.76,0
848,75,2.6,863.16,239,2,0.6,1,App,Linha B,13978.98,0
1670,62,0.8,621.23,226,1,6.3,0,Telefone,Linha B,2536.5,1
716,60,2.3,487.72,148,1,11.1,0,App,Linha C,4923.6,0
906,56,0.5,435.26,198,3,7.5,0,App,Linha C,976.94,0
1792,22,0.6,1146.49,36,4,11.4,1,WhatsApp,Linha D,1333.15,0
1097,51,1.4,863.55,65,4,5.1,1,WhatsApp,Linha E,5170.0,0
1933,84,2.0,707.46,30,5,7.2,0,Telefone,Linha E,7904.98,0
236,69,1.0,1331.22,71,3,4.3,0,Presencial,Linha B,6637.72,1
1062,72,1.7,675.64,33,1,7.3,1,App,Linha D,7538.23,0
